order_id,customer_id,order_date,product_category,payment_method,price,quantity,discount,order_status,rating
44729,1681,2023-05-07,,NetBanking,3436.54,,5,,1
19787,1397,2023-09-14,Home,NetBanking,2319.56,3,,Returned,2
50519,3308,2023-12-05,Fashion,UPI,1134.71,2,5,Delivered,1
13658,2443,2023-07-01,,UPI,1433.74,2,,Returned,
33361,2466,2023-09-02,Home,UPI,1170.65,4,5,,
98529,1440,2022-10-27,,UPI,1554.85,2,20,Cancelled,2
76001,4798,2022-08-22,,COD,1670.73,3,10,Delivered,1
93989,2851,2022-05-15,Electronics,UPI,3707.91,,,,
35808,4551,2022-10-22,Beauty,,4255.94,3,10,Delivered,2
23874,1990,2022-12-07,Fashion,UPI,2880.41,,10,Returned,
32947,1589,2023-12-20,Beauty,Card,3270.06,,5,Returned,2
50284,1991,2023-05-20,Electronics,,3644.73,4,5,,2
69151,4518,2022-08-31,Beauty,NetBanking,4269.56,2,0,Cancelled,
29432,3992,2022-04-08,Home,COD,2964.17,2,10,Cancelled,4
79578,3010,2022-09-17,Electronics,UPI,1583.38,1,5,Returned,
96059,2728,2022-03-25,Home,COD,2299.72,,,Returned,4
14202,3928,2023-06-15,Electronics,Card,1922.89,1,0,Delivered,5
48892,1307,2022-05-01,Home,NetBanking,2085.25,2,10,,3
55205,3696,2023-12-24,Home,Card,2746.42,3,20,,
17773,1143,2022-02-12,Fashion,NetBanking,2483.3,3,,Delivered,1
27671,4618,2022-03-05,,,2435.24,4,0,Returned,4
18301,1329,2022-12-03,Electronics,,2051.25,4,20,Cancelled,4
90110,2904,2023-08-23,Fashion,UPI,2096.26,2,20,Returned,2
42629,1783,2023-12-25,Fashion,UPI,2701.56,,0,Delivered,1
63971,1989,2022-09-28,,,2651.48,,0,Delivered,4
61942,4232,2022-02-12,Home,Card,3677.45,3,0,Cancelled,1
38999,3354,2022-03-15,,COD,2278.82,3,,Cancelled,5
84188,4388,2023-10-01,Electronics,NetBanking,3820.07,2,10,Returned,
93024,3638,2023-06-16,Fashion,NetBanking,1078.51,,0,Cancelled,2
92663,3874,2023-06-19,Home,COD,2385.86,3,,Cancelled,
28794,4198,2023-04-02,Electronics,Card,3335.58,1,20,,
56536,2894,2023-09-07,Electronics,NetBanking,2153.1,,20,Returned,1
80529,3503,2023-07-28,,,611.75,4,,Returned,3
84170,3051,2023-05-14,Home,,4022.58,,10,Delivered,1
11833,4563,2023-07-28,Electronics,COD,1752.45,3,10,Delivered,3
43653,2409,2022-11-26,,UPI,4580.15,,0,,
25319,4910,2023-03-13,Electronics,NetBanking,3114.15,1,,Delivered,5
13604,1504,2022-11-13,Electronics,UPI,3737.55,2,0,Cancelled,5
15357,1185,2023-07-19,Electronics,NetBanking,1418.79,,5,Returned,3
26257,3917,2023-10-05,Home,NetBanking,1272.27,,10,Returned,3
38932,2085,2023-01-31,Home,UPI,836.95,4,20,Delivered,4
72736,4937,2023-09-28,Home,,1712.89,1,5,Delivered,5
71719,4352,2023-06-16,Home,COD,1167.95,,0,,5
75415,4910,2023-06-21,Home,COD,2699.4,,20,,
74413,2304,2022-01-28,Beauty,COD,2863.06,3,10,Cancelled,1
66241,2658,2023-06-12,Fashion,NetBanking,2761.96,3,20,Returned,5
95141,2857,2022-06-17,Beauty,NetBanking,2115.0,2,,Returned,4
11596,4865,2023-08-06,Electronics,Card,3235.17,3,,Delivered,2
69015,3787,2022-12-28,Fashion,NetBanking,2898.19,,5,Cancelled,
40733,4055,2022-07-29,Fashion,Card,2260.88,2,10,Returned,3
19757,1869,2023-01-30,Electronics,NetBanking,3259.03,4,10,Cancelled,4
19142,3409,2023-11-03,Electronics,UPI,2941.75,2,10,Returned,2
86642,3230,2023-05-27,Fashion,COD,2287.53,4,,Returned,4
94412,2005,2023-09-01,Fashion,Card,1760.41,,0,Cancelled,2
35917,3178,2023-03-05,Electronics,COD,1209.83,2,,,4
68075,2965,2022-10-01,,COD,1913.07,2,5,Delivered,
79869,2692,2022-08-02,Electronics,COD,1933.72,,5,,1
43306,3233,2023-10-08,Home,NetBanking,3161.64,1,5,Returned,
59920,4466,2022-07-06,,,1947.35,,,Delivered,2
38301,4818,2023-04-15,Beauty,NetBanking,2880.52,1,20,Returned,3
66057,4732,2022-09-19,Home,COD,1350.24,,5,,5
61273,4114,2023-09-06,Home,,659.27,,,Delivered,1
48321,4075,2022-12-16,Beauty,COD,2769.68,,20,Returned,5
91193,4396,2022-09-05,,NetBanking,862.35,4,5,,1
85462,4269,2023-01-09,Fashion,UPI,2381.28,,10,,4
38967,1789,2023-05-20,Beauty,,3740.47,4,0,,1
75549,3925,2022-10-13,Electronics,,2309.47,4,5,,
80243,4430,2023-03-06,Fashion,COD,2427.75,1,0,Delivered,2
15993,4077,2023-05-09,Home,NetBanking,1370.37,1,,Cancelled,4
62016,2997,2023-02-05,Electronics,COD,3697.4,,10,Delivered,
42137,2685,2022-08-09,,UPI,1700.13,4,0,Returned,1
79638,3831,2023-04-04,Electronics,UPI,1985.96,1,20,,2
11104,3015,2023-01-05,,UPI,3751.82,3,0,,2
45580,3211,2023-05-06,Home,NetBanking,2094.8,3,20,Cancelled,3
48899,3737,2023-08-19,Home,UPI,1806.81,4,,Cancelled,5
59803,4641,2023-09-09,,Card,1314.74,3,20,Returned,4
35956,1710,2023-05-25,Fashion,NetBanking,4614.25,,,,5
72774,1598,2022-07-31,,NetBanking,1733.59,3,5,Cancelled,4
92721,4450,2022-09-21,Fashion,COD,2175.38,3,0,Cancelled,4
63696,2202,2022-06-27,Electronics,,4740.79,3,,Cancelled,
16428,4661,2022-05-25,Fashion,NetBanking,1149.1,,0,,4
91177,4118,2023-03-18,,COD,3212.52,2,5,Cancelled,
20313,4508,2023-08-31,Beauty,Card,1648.7,1,10,Cancelled,1
14140,2669,2023-04-15,Fashion,Card,4902.22,2,0,Delivered,2
93472,4049,2023-06-23,Fashion,NetBanking,4183.5,,0,Returned,3
12792,1664,2022-02-27,,NetBanking,3471.39,4,5,Returned,2
78259,4458,2022-04-11,Beauty,,-44.61,4,5,Returned,4
97496,4852,2023-11-18,Home,Card,1118.77,2,0,Returned,3
77558,4698,2022-02-26,Electronics,NetBanking,2434.67,2,5,,1
68774,1052,2022-12-12,,NetBanking,3075.73,1,20,Returned,2
41041,2777,2023-11-02,Electronics,NetBanking,2866.05,4,,,1
37089,3882,2022-10-12,Beauty,NetBanking,916.17,4,5,Cancelled,3
10603,2310,2022-10-07,Home,,1710.4,,,Delivered,5
82564,2406,2022-07-10,Fashion,NetBanking,757.92,4,,Delivered,4
17150,1578,2022-11-20,Home,NetBanking,646.15,2,20,Returned,4
66048,2360,2023-05-09,Fashion,NetBanking,2067.89,2,10,Cancelled,2
32346,2206,2023-04-07,Fashion,UPI,4229.62,3,20,Returned,2
91478,3278,2022-03-18,Fashion,Card,2428.72,2,,Delivered,1
67130,4521,2023-02-11,Beauty,UPI,1864.46,3,,Delivered,4
78311,3436,2022-05-09,Electronics,COD,3522.51,4,10,Delivered,2
13639,3440,2022-09-07,Home,NetBanking,2250.14,,20,Cancelled,4
60590,2308,2022-07-10,,COD,3114.84,3,5,Returned,1
76386,2186,2022-01-27,Fashion,COD,4628.06,,20,Cancelled,5
59591,2127,2023-11-12,Beauty,UPI,2584.63,,20,,4
83336,3019,2023-01-28,,,2102.73,3,,Cancelled,2
82111,4234,2022-01-27,Fashion,Card,3259.42,3,,Cancelled,4
53955,3353,2022-12-12,Beauty,COD,2309.15,4,,Returned,
69009,4869,2023-01-04,Home,Card,1300.58,,0,,5
94828,2294,2022-12-29,Electronics,NetBanking,1810.44,,,Delivered,
40249,2564,2022-02-15,Electronics,NetBanking,2537.6,1,10,Cancelled,
31577,1408,2023-03-08,Fashion,NetBanking,2072.36,4,0,Delivered,2
27928,2098,2023-03-02,Fashion,Card,3532.71,4,10,Returned,5
40238,2508,2022-08-25,Home,COD,2152.12,3,5,Delivered,5
54639,2336,2023-11-30,,,2102.83,2,,,1
42001,1111,2022-07-22,,Card,3059.85,2,0,Delivered,1
28199,2271,2023-07-28,Home,,1558.0,4,,Delivered,
70660,2842,2023-07-25,,Card,2617.91,,5,,
76986,3883,2023-01-24,Home,,1040.76,,5,Delivered,2
81384,3939,2022-02-01,Electronics,,1526.33,,10,,5
34749,3805,2023-08-27,Fashion,UPI,1807.31,1,,Delivered,
84826,1490,2023-08-01,,UPI,2295.12,2,20,Delivered,3
93042,2593,2022-10-18,Fashion,UPI,1930.12,,20,,3
86288,2675,2023-07-23,Beauty,NetBanking,937.01,,0,Returned,1
82820,3527,2023-11-07,Home,Card,682.42,4,0,Cancelled,4
54738,1324,2023-10-27,,Card,3195.47,4,10,Delivered,3
97272,4433,2023-12-04,Home,,3099.28,2,0,Returned,2
28560,4826,2023-07-30,Beauty,Card,3054.09,,,Delivered,3
86149,3532,2022-08-06,Home,COD,-134.11,3,0,Cancelled,5
91470,3468,2023-11-08,Home,COD,2492.28,2,,Cancelled,
38907,2432,2022-03-26,Home,UPI,1941.1,,10,Delivered,
89691,2859,2023-10-26,Beauty,UPI,2318.74,3,20,Returned,4
80373,2431,2023-12-07,,COD,1638.92,3,10,Cancelled,3
49101,1803,2022-08-06,Beauty,,456.93,2,20,Delivered,3
65463,3809,2022-07-20,Fashion,UPI,4145.0,4,,Returned,1
58734,3177,2022-02-17,Beauty,,802.05,1,5,Returned,5
69036,2826,2022-09-06,Fashion,COD,3523.76,3,0,Returned,
26674,2148,2023-05-16,Fashion,Card,2170.8,2,5,Delivered,1
54891,4939,2022-04-10,Beauty,,2784.71,1,5,,
33892,4847,2023-12-04,Electronics,UPI,2928.4,,10,Returned,4
81129,4784,2023-07-23,Beauty,NetBanking,2481.71,,20,Delivered,
57242,1283,2022-11-24,,COD,1534.74,3,5,Cancelled,4
84295,3235,2023-05-30,Home,NetBanking,2768.09,2,0,Delivered,4
97558,3485,2022-05-12,Fashion,COD,3231.22,1,20,Delivered,4
97090,2917,2022-09-12,Electronics,Card,2152.11,4,,Delivered,5
94958,1871,2022-03-30,Electronics,UPI,2077.45,,,,3
42294,1043,2022-06-26,Home,NetBanking,2834.44,,20,Cancelled,3
70487,4593,2022-04-01,,,3535.71,3,20,Cancelled,2
92228,2028,2022-01-23,Electronics,COD,3458.62,1,5,,2
61290,1868,2022-01-26,Electronics,NetBanking,4657.35,4,10,,3
28580,3423,2023-12-20,Fashion,UPI,711.4,4,20,Cancelled,
10461,3222,2022-04-25,Home,UPI,3879.65,3,10,Delivered,1
14732,2182,2023-02-13,,COD,2546.71,,20,Returned,
92565,4315,2023-12-16,Electronics,Card,2835.6,1,10,Returned,3
71957,3076,2023-07-10,Home,,2667.05,4,0,,3
32398,3434,2023-05-28,Beauty,,-986.54,,20,Cancelled,1
85124,4225,2022-06-13,Beauty,UPI,4651.66,1,20,Delivered,
62420,1606,2022-12-17,,COD,385.95,,0,Delivered,3
55245,1001,2023-01-06,,UPI,1983.27,1,20,Delivered,4
42639,3382,2022-10-05,Home,NetBanking,854.33,3,20,,
67067,3508,2023-09-04,Fashion,NetBanking,2898.49,3,,Returned,4
55134,4675,2023-01-24,,NetBanking,3319.15,4,5,Returned,5
85298,3103,2023-05-08,Fashion,COD,1848.73,4,20,Cancelled,4
59967,3795,2022-04-27,Beauty,NetBanking,-310.01,2,20,,
93825,1397,2023-01-03,Fashion,COD,4054.03,4,,Cancelled,2
18040,4403,2023-04-16,,NetBanking,2729.04,,10,Returned,2
87895,2550,2022-11-13,Electronics,NetBanking,770.65,3,20,Returned,5
47666,1596,2022-12-08,Electronics,COD,2946.66,1,5,Returned,
13204,3939,2022-11-09,Beauty,COD,1419.84,,10,Returned,3
43897,3421,2022-05-29,Fashion,COD,5031.31,,10,Delivered,
56750,2789,2022-11-19,Fashion,COD,3303.43,3,5,Delivered,
53015,4804,2022-02-22,Beauty,COD,1292.27,4,10,Cancelled,3
28181,2784,2023-12-01,Fashion,COD,1862.4,,0,,1
28868,4069,2023-07-27,,,1994.34,3,10,Cancelled,2
98143,4116,2022-11-27,Home,Card,3102.17,4,10,Returned,5
34107,1814,2023-07-08,Fashion,NetBanking,1197.15,2,10,Returned,5
27072,2555,2023-10-02,Electronics,UPI,4710.49,,0,Delivered,5
55955,3171,2023-11-19,,COD,2371.21,3,0,Returned,5
32815,1657,2023-08-20,,Card,59.39,3,10,Returned,
58948,1229,2022-07-18,Home,COD,3557.16,2,20,Cancelled,3
38478,2358,2022-07-22,Electronics,UPI,2195.48,3,,,4
97921,1572,2022-07-12,Beauty,NetBanking,2809.46,2,20,,2
72159,3168,2023-12-19,Beauty,UPI,3593.38,4,0,Cancelled,5
38897,4327,2022-10-06,Electronics,NetBanking,2373.21,,20,Returned,3
40028,2739,2022-11-21,Home,UPI,4399.48,4,20,,1
40112,2505,2023-07-06,Home,,2750.78,,20,Delivered,1
65573,1516,2022-11-08,Fashion,,2767.8,2,,,1
54830,1313,2022-03-10,Electronics,Card,4431.6,,5,Delivered,2
62226,2360,2023-08-01,Beauty,COD,4519.91,3,20,Delivered,4
78061,3124,2023-05-25,Fashion,,1329.01,4,10,,4
61169,1827,2023-11-09,,COD,2585.8,2,5,Returned,5
46146,2676,2022-03-11,Home,Card,1768.68,,20,,5
54568,3147,2022-12-03,Electronics,NetBanking,3924.89,2,10,Cancelled,3
84779,4791,2022-05-13,Beauty,UPI,1591.65,2,10,,1
73607,1295,2022-11-12,Beauty,NetBanking,1279.76,2,10,,1
37015,4778,2023-05-27,Electronics,NetBanking,3252.55,2,5,,5
83060,4763,2022-03-17,Beauty,COD,1702.67,,0,Returned,4
90224,4329,2022-12-19,Beauty,NetBanking,1823.89,3,20,Returned,4
24350,4032,2022-02-09,,,3563.89,3,5,Returned,3
44045,2460,2022-10-07,Electronics,,2466.89,,,Returned,5
82302,3754,2023-06-14,,NetBanking,2160.64,2,10,,3
17353,2674,2023-09-26,Home,,3858.26,1,,,
18578,3570,2022-03-16,Electronics,UPI,-1054.53,2,20,,4
58008,1777,2023-12-30,Beauty,,2723.41,1,5,Delivered,4
83203,2563,2022-12-05,Fashion,COD,2529.33,4,5,Cancelled,3
10013,2142,2023-03-28,Beauty,NetBanking,4420.33,,,Returned,3
66549,1394,2023-04-11,Beauty,Card,4860.48,1,0,Delivered,4
30570,2520,2022-09-28,Electronics,,2919.62,4,,,3
87304,2272,2023-09-16,Beauty,,1703.18,3,,Returned,
59155,2030,2022-07-13,Fashion,,2779.2,2,10,Delivered,4
42407,2436,2022-12-27,Electronics,UPI,3864.57,3,20,Delivered,3
13290,1960,2022-06-13,Fashion,Card,1958.46,2,5,Delivered,3
71282,4507,2022-02-28,Beauty,,21.37,,,Delivered,3
50698,1654,2023-08-06,Home,,3412.64,4,10,Delivered,3
68946,4590,2023-02-13,Electronics,UPI,-74.75,2,0,Returned,3
89581,2475,2023-03-15,Home,UPI,5022.66,3,,Cancelled,1
55759,3614,2022-01-21,Fashion,,2796.5,1,0,,2
80362,2922,2023-03-09,Home,,-975.55,4,5,Cancelled,1
79509,4091,2022-01-12,Home,,2224.48,3,20,Returned,3
37118,2915,2023-06-04,,,1147.48,2,5,Delivered,
36218,1002,2023-08-20,,Card,770.71,2,10,Returned,2
36065,1412,2023-03-01,Home,NetBanking,561.07,3,,Cancelled,
98507,1019,2022-01-24,Home,NetBanking,1317.74,1,20,Returned,2
55018,4849,2022-09-15,,COD,4928.8,3,,Cancelled,1
72544,1444,2023-02-17,Electronics,UPI,1299.03,,0,Delivered,5
41498,3274,2023-05-25,Beauty,NetBanking,283.06,4,,,2
65529,2369,2022-01-13,Home,,778.05,2,10,Delivered,
29617,4933,2023-08-24,Electronics,,4060.94,,10,Returned,4
69039,2753,2023-06-03,Beauty,Card,1950.91,3,5,Returned,5
27770,3724,2023-04-29,Home,UPI,2632.49,4,,Delivered,2
83079,4411,2023-07-25,Home,NetBanking,427.34,4,,Delivered,2
63944,2074,2022-12-22,Fashion,Card,3698.79,4,20,Delivered,3
27581,3420,2023-05-26,Beauty,Card,570.12,4,0,,2
28669,3729,2022-01-17,,UPI,2853.24,4,20,Returned,
91058,1968,2023-10-15,Electronics,,1215.01,2,5,Returned,3
29343,1352,2022-01-09,Beauty,,-381.04,2,20,Delivered,1
60413,4101,2023-11-13,Electronics,UPI,2252.55,3,5,Delivered,4
27924,1477,2022-01-21,,Card,252.23,4,20,Returned,2
67049,3291,2022-06-04,Fashion,,3470.34,,5,Delivered,4
74407,2580,2022-02-24,Fashion,UPI,1786.26,1,10,,2
42066,1726,2022-02-04,Beauty,,825.7,,20,,2
97583,4939,2023-02-28,Fashion,Card,3864.61,1,5,Delivered,2
73894,1407,2022-03-30,Fashion,,2563.22,,0,Returned,5
81856,4486,2023-05-26,Electronics,NetBanking,2832.29,4,5,Delivered,4
51573,4094,2023-12-13,Home,COD,2019.09,,5,Returned,3
90236,3100,2023-02-17,Electronics,UPI,1779.27,1,5,Delivered,5
39157,2065,2022-05-13,,NetBanking,2497.48,2,,,1
89820,4747,2023-11-17,Beauty,UPI,2983.53,3,20,,4
63386,4687,2023-11-16,Beauty,,943.46,2,0,,4
83039,3928,2023-07-05,Fashion,COD,2638.03,2,,Cancelled,3
62625,4233,2023-03-01,Home,Card,1942.12,,0,Delivered,
21489,1852,2023-01-02,Home,Card,3189.43,3,10,Returned,2
93209,4225,2023-01-02,Fashion,UPI,2785.52,3,0,Returned,3
88395,2350,2022-10-01,Electronics,,4179.24,1,5,Returned,3
21015,3456,2022-07-06,,Card,4236.51,1,20,Cancelled,5
94560,2538,2022-03-28,Fashion,COD,1436.54,3,,Returned,4
23096,1372,2023-05-03,Home,COD,2617.42,1,5,,2
35562,3602,2022-06-07,Home,NetBanking,4199.89,3,10,Returned,1
89738,2489,2023-04-13,Fashion,Card,1116.68,3,,Delivered,4
76559,1901,2022-12-27,,,1891.44,3,10,Cancelled,3
66156,4637,2022-06-18,Home,COD,3432.11,2,20,Returned,
35848,3867,2023-12-26,Home,Card,524.02,2,10,Returned,5
77315,4565,2023-03-19,Fashion,NetBanking,2544.16,,20,Delivered,
60852,3572,2022-02-14,Electronics,NetBanking,2301.99,4,20,Returned,
58548,2473,2022-11-19,Fashion,Card,3560.99,,20,,3
67151,2647,2023-06-13,Fashion,UPI,1028.14,1,0,,
20426,2022,2023-08-26,Electronics,Card,4313.78,4,10,Returned,3
22536,4127,2022-07-21,Beauty,COD,2654.24,2,,,4
86887,2127,2022-10-03,Electronics,Card,3547.55,1,20,Cancelled,3
74556,3222,2022-05-31,Electronics,Card,2155.25,2,10,Cancelled,5
79519,1960,2022-07-11,,COD,393.36,4,5,Returned,1
90117,1321,2023-01-27,Beauty,NetBanking,3992.62,4,10,Returned,4
58030,2091,2023-09-07,Electronics,,3263.46,2,,Cancelled,5
91306,2548,2023-03-25,Fashion,COD,780.94,1,20,Delivered,1
17385,3845,2023-01-09,,NetBanking,2040.02,3,20,Delivered,4
66746,3539,2022-03-01,,Card,3131.29,2,,Cancelled,2
32542,3379,2023-06-03,Beauty,,4317.18,2,10,Returned,1
30223,2696,2023-10-06,,NetBanking,3811.49,4,,Delivered,2
45504,2701,2022-06-05,Electronics,,1914.17,4,20,Cancelled,2
62558,4370,2023-06-15,,Card,2598.37,1,20,Cancelled,5
94694,3927,2023-10-08,,Card,1727.76,,,Delivered,3
63784,3913,2023-06-22,,Card,1955.42,1,20,Delivered,3
35067,1770,2023-01-09,Fashion,COD,2813.39,3,20,Delivered,5
20051,4114,2023-02-07,Beauty,Card,4309.19,4,,,2
53299,3888,2023-08-28,Electronics,COD,-382.16,3,20,Delivered,2
35167,3246,2022-08-29,,UPI,1667.14,,10,Returned,
45502,2667,2023-10-23,Home,COD,3149.34,2,5,Cancelled,5
66039,2115,2023-06-01,Electronics,,4872.54,4,,Cancelled,4
77028,1489,2023-02-05,Fashion,UPI,1022.59,,20,Returned,3
10682,3591,2022-11-14,Beauty,UPI,1622.91,2,20,,1
35204,4840,2023-05-04,Fashion,Card,940.59,3,20,Cancelled,1
73159,4980,2022-04-26,Fashion,,968.57,4,0,,2
30866,1035,2023-11-11,Beauty,NetBanking,-47.48,,5,Returned,3
56662,2305,2023-10-29,Electronics,UPI,-101.85,3,20,,
31131,4276,2023-09-22,Fashion,,-112.86,2,0,,3
61392,4733,2022-06-08,,NetBanking,3458.37,1,20,Cancelled,3
54714,3903,2023-12-03,Fashion,NetBanking,2456.06,1,10,Returned,1
11093,3698,2023-06-22,Electronics,NetBanking,1023.0,2,20,Delivered,
89021,3840,2023-03-30,Home,COD,2247.97,4,5,,2
20683,3894,2023-06-27,Home,Card,3645.28,,5,Cancelled,5
95692,1172,2022-01-12,Beauty,UPI,5610.66,4,20,Delivered,3
51392,2699,2023-03-22,Beauty,UPI,2778.09,3,0,,4
15334,3661,2022-02-28,Fashion,UPI,2139.86,1,10,,5
84046,1289,2022-08-06,Home,Card,439.18,4,10,Returned,3
91181,4489,2022-02-06,Beauty,NetBanking,1461.68,3,0,Returned,3
73712,3335,2023-06-20,Home,,2752.98,1,0,Returned,5
33900,4173,2022-02-16,Electronics,Card,-6.65,,10,Cancelled,3
41107,1664,2022-05-02,,Card,1591.83,1,0,Delivered,2
66660,3498,2023-07-02,Home,COD,2030.75,1,0,Delivered,5
52822,3035,2023-05-07,Beauty,NetBanking,3024.23,4,0,,3
34646,1120,2023-05-20,Home,NetBanking,2533.31,4,10,Cancelled,
64400,2080,2022-03-24,Beauty,UPI,2227.11,1,20,Cancelled,3
75979,1106,2022-11-08,Beauty,Card,2723.94,2,0,,2
58417,3286,2022-08-18,Electronics,NetBanking,2856.15,3,20,Returned,3
72038,2436,2022-03-21,Beauty,Card,1741.14,4,0,Cancelled,5
73505,1020,2022-01-17,Beauty,NetBanking,3875.51,,,Returned,3
81210,2608,2022-01-11,Electronics,NetBanking,958.11,3,5,Delivered,1
11869,1852,2023-01-13,,,2007.58,,20,,3
63800,4604,2023-08-15,Electronics,UPI,393.92,,,Delivered,
52971,4014,2023-01-28,Home,UPI,3308.07,2,5,Returned,1
37497,3990,2022-03-15,Fashion,NetBanking,1326.44,4,0,,2
54311,4487,2023-12-31,,UPI,1442.52,,,Returned,4
92199,2941,2023-09-13,Electronics,NetBanking,1625.16,3,0,Cancelled,5
10770,4369,2023-04-29,Home,,4035.67,2,,Returned,5
97482,3058,2023-05-09,Fashion,Card,4564.3,,,,1
60105,4062,2022-06-16,Beauty,UPI,3265.33,1,0,Delivered,1
39000,4641,2022-03-22,,NetBanking,2466.98,4,0,Returned,
11559,3401,2022-04-20,,Card,1110.06,1,5,,
62598,2997,2023-03-07,Beauty,NetBanking,3667.5,4,20,,2
54327,4823,2022-01-28,Fashion,UPI,4016.48,,5,Delivered,5
16982,2832,2023-07-02,Beauty,Card,761.05,4,0,Cancelled,4
28824,3133,2022-12-19,Fashion,NetBanking,2597.57,3,5,,
19147,2944,2023-07-16,,,4154.55,,,Cancelled,
17078,1655,2022-12-07,Fashion,UPI,1391.83,2,5,Cancelled,4
95280,4296,2022-11-29,Electronics,,1680.21,2,10,Cancelled,5
95409,2217,2022-05-08,,COD,2483.69,2,5,Returned,4
75853,4174,2023-10-02,Fashion,UPI,857.19,3,5,Delivered,
47212,3923,2023-11-21,Home,,1177.91,,0,,3
93994,2009,2022-05-31,Fashion,Card,1055.85,3,10,Returned,1
55456,2861,2023-11-24,Fashion,Card,2105.27,,5,,3
73803,3721,2023-12-24,,NetBanking,3796.2,3,0,,1
91577,3349,2023-10-12,Fashion,Card,836.08,1,10,Returned,2
32062,2071,2023-12-18,Beauty,NetBanking,1130.53,,20,Delivered,2
55423,3793,2022-01-22,Home,,3435.73,,20,Delivered,1
87716,2316,2023-03-02,Beauty,,2053.41,,0,Delivered,2
23384,2045,2022-03-31,Beauty,COD,4491.22,3,20,Delivered,1
22128,4919,2022-09-18,Beauty,Card,2417.55,3,0,Returned,2
22473,3694,2023-02-25,,UPI,510.84,3,,,3
12366,3222,2023-08-21,Electronics,UPI,3745.32,,0,Returned,3
37578,4404,2023-03-11,Home,COD,3396.46,1,20,Cancelled,1
55649,2904,2023-04-11,Electronics,COD,3369.78,1,,Cancelled,1
25327,3033,2022-12-15,Electronics,Card,197.1,1,10,Delivered,2
77101,4825,2023-02-07,,UPI,3262.57,2,0,Cancelled,
68136,1016,2023-04-01,Fashion,UPI,1957.06,2,,,
46969,4842,2022-10-10,Fashion,UPI,4187.3,4,0,Cancelled,1
87745,3443,2023-05-07,,NetBanking,1608.87,3,5,Delivered,1
22929,1709,2023-09-01,,Card,2560.52,1,0,Cancelled,5
20444,4147,2022-07-08,Home,COD,1880.16,,10,Cancelled,3
18756,1202,2022-03-09,Beauty,UPI,1735.94,4,20,Returned,2
13453,1232,2022-01-26,Electronics,,760.33,3,,Returned,5
58424,1786,2022-02-28,Fashion,,2500.76,2,20,,4
52262,2019,2022-03-18,,NetBanking,1625.61,,0,Returned,3
57292,1670,2022-07-22,,COD,5911.93,2,5,Returned,4
36326,2138,2022-10-22,Beauty,NetBanking,521.91,3,20,Returned,4
99537,1769,2022-02-03,,NetBanking,4901.25,2,5,Returned,3
43025,2772,2023-06-21,Electronics,COD,2084.05,4,5,Cancelled,5
24788,1095,2023-09-27,Fashion,UPI,3557.34,,20,,
68939,1639,2022-03-26,Beauty,Card,1032.18,1,10,Returned,2
65373,1273,2022-07-13,Beauty,UPI,2882.78,3,10,Cancelled,3
11046,3870,2022-08-05,Home,NetBanking,2465.86,1,,,
16646,4843,2022-12-18,Beauty,COD,2373.94,2,5,Cancelled,4
61384,4989,2022-12-19,Fashion,Card,6591.01,1,20,Delivered,
69938,2399,2023-01-25,Electronics,UPI,3148.68,1,5,Cancelled,2
63229,2357,2023-10-19,,NetBanking,2339.06,4,0,Returned,4
68984,3637,2022-10-21,Electronics,UPI,1980.87,2,0,Delivered,4
36287,3020,2022-12-08,Electronics,COD,2613.1,4,,,1
91968,3396,2022-10-24,Fashion,COD,3390.34,1,5,Returned,
30125,4570,2023-03-31,Home,Card,1861.3,4,5,Delivered,
44836,1801,2022-01-19,Beauty,,2294.92,2,,,3
67735,3223,2023-10-18,Home,NetBanking,1136.7,4,5,Delivered,3
81359,4710,2022-02-03,Home,,2141.19,1,10,Delivered,4
36025,4781,2022-07-19,Home,Card,2829.16,3,,Delivered,
42996,3410,2023-04-19,,COD,2413.53,3,5,Cancelled,5
46020,4787,2023-12-15,Electronics,NetBanking,2645.99,2,20,Returned,2
30421,2943,2022-11-20,Electronics,UPI,993.33,3,,Cancelled,3
34809,3092,2023-11-20,Home,,3300.96,4,5,Returned,4
67609,2402,2023-02-11,Home,UPI,3057.74,3,,Cancelled,4
27241,2884,2023-10-04,Beauty,UPI,1214.83,1,10,,1
57417,1905,2022-08-13,,COD,1494.04,1,5,Delivered,4
19068,1429,2023-02-20,Beauty,,3209.07,,,Cancelled,4
74729,1675,2022-07-01,,UPI,1895.57,1,,Returned,5
36834,2633,2023-10-22,Home,COD,2188.04,1,20,Returned,4
79730,2330,2022-03-18,,UPI,2528.11,3,5,,
89235,3975,2023-04-22,Electronics,,2719.98,3,10,,1
61544,3463,2023-10-20,Fashion,,1697.54,,10,Delivered,
78860,2266,2023-03-30,Electronics,COD,2261.68,4,,,
53911,2678,2022-09-27,Home,NetBanking,5504.19,4,5,,1
71963,1136,2023-10-01,Electronics,Card,1778.6,4,5,Returned,4
49029,2081,2022-03-31,,,2290.46,3,20,Delivered,2
96871,1931,2022-03-17,,NetBanking,672.96,,10,Returned,4
36832,2941,2022-07-08,Home,,4431.22,,0,Cancelled,1
11432,3828,2022-06-15,Beauty,UPI,1545.49,2,10,Cancelled,4
10480,1168,2023-01-07,,UPI,3817.6,1,10,Delivered,4
78506,3667,2022-05-14,Electronics,UPI,3457.64,3,20,Cancelled,4
